 cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,smiles,inchikey,iupacname,exactmass,monoisotopicmass,charge,covalentunitcnt,isotopeatomcnt,totalatomstereocnt,definedatomstereocnt,undefinedatomstereocnt,totalbondstereocnt,definedbondstereocnt,undefinedbondstereocnt,pclidcnt,gpidcnt,gpfamilycnt,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation
125984142,"(4-Tert-butylphenyl) quinoxalino[3,2-f][1,10]phenanthroline-11-carboxylate","",458.500,C29H22N4O2,77.900,760.000,5.200,35,0,6,4,"InChI=1S/C29H22N4O2/c1-29(2,3)18-9-11-19(12-10-18)35-28(34)17-8-13-22-23(16-17)33-27-21-7-5-15-31-25(21)24-20(26(27)32-22)6-4-14-30-24/h4-16H,1-3H3",CC(C)(C)C1=CC=C(C=C1)OC(=O)C2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,VVTKQSKTQPYVDZ-UHFFFAOYSA-N,"(4-tert-butylphenyl) quinoxalino[3,2-f][1,10]phenanthroline-11-carboxylate",458.174,458.174,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125984143,"1-Propyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",398.500,C22H18N6S,108.000,588.000,2.700,29,2,5,3,"InChI=1S/C22H18N6S/c1-2-9-25-22(29)26-13-7-8-16-17(12-13)28-21-15-6-4-11-24-19(15)18-14(20(21)27-16)5-3-10-23-18/h3-8,10-12H,2,9H2,1H3,(H2,25,26,29)",CCCNC(=S)NC1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,VWFKEBYFOJRYAC-UHFFFAOYSA-N,"1-propyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",398.131,398.131,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125984176,"4-methyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpiperidine-1-carbothioamide","",438.500,C25H22N6S,98.900,681.000,3.200,32,1,5,1,"InChI=1S/C25H22N6S/c1-15-8-12-31(13-9-15)25(32)28-16-6-7-19-20(14-16)30-24-18-5-3-11-27-22(18)21-17(23(24)29-19)4-2-10-26-21/h2-7,10-11,14-15H,8-9,12-13H2,1H3,(H,28,32)",CC1CCN(CC1)C(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,WNDMOJXOLFQDOC-UHFFFAOYSA-N,"4-methyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpiperidine-1-carbothioamide",438.163,438.163,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125984205,"N-(2-hydroxyethyl)-N-phenylquinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide","",445.500,C27H19N5O2,92.100,715.000,2.500,34,1,6,4,"InChI=1S/C27H19N5O2/c33-15-14-32(18-6-2-1-3-7-18)27(34)17-10-11-21-22(16-17)31-26-20-9-5-13-29-24(20)23-19(25(26)30-21)8-4-12-28-23/h1-13,16,33H,14-15H2",C1=CC=C(C=C1)N(CCO)C(=O)C2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,WRMLRSGRCHEZAC-UHFFFAOYSA-N,"N-(2-hydroxyethyl)-N-phenylquinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide",445.154,445.154,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125984353,"1-Prop-2-enyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",380.400,C22H16N6O,92.700,614.000,1.800,29,2,5,3,"InChI=1S/C22H16N6O/c1-2-9-25-22(29)26-13-7-8-16-17(12-13)28-21-15-6-4-11-24-19(15)18-14(20(21)27-16)5-3-10-23-18/h2-8,10-12H,1,9H2,(H2,25,26,29)",C=CCNC(=O)NC1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,XFFGWLCCJYJKMG-UHFFFAOYSA-N,"1-prop-2-enyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",380.139,380.139,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125984376,"1-Methyl-1-phenyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",446.500,C26H18N6S,98.900,698.000,3.500,33,1,5,2,"InChI=1S/C26H18N6S/c1-32(17-7-3-2-4-8-17)26(33)29-16-11-12-20-21(15-16)31-25-19-10-6-14-28-23(19)22-18(24(25)30-20)9-5-13-27-22/h2-15H,1H3,(H,29,33)",CN(C1=CC=CC=C1)C(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,XIQLHQPUIBGJLD-UHFFFAOYSA-N,"1-methyl-1-phenyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",446.131,446.131,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125984379,"1-Benzyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",430.500,C26H18N6O,92.700,684.000,2.700,33,2,5,3,"InChI=1S/C26H18N6O/c33-26(29-15-16-6-2-1-3-7-16)30-17-10-11-20-21(14-17)32-25-19-9-5-13-28-23(19)22-18(24(25)31-20)8-4-12-27-22/h1-14H,15H2,(H2,29,30,33)",C1=CC=C(C=C1)CNC(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,XJAQSKKZJZPCNU-UHFFFAOYSA-N,"1-benzyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",430.154,430.154,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125984383,"[(3R)-3-phenylpyrrolidin-1-yl]-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylmethanone","",455.500,C29H21N5O,71.900,770.000,3.500,35,0,5,2,"InChI=1S/C29H21N5O/c35-29(34-15-12-20(17-34)18-6-2-1-3-7-18)19-10-11-23-24(16-19)33-28-22-9-5-14-31-26(22)25-21(27(28)32-23)8-4-13-30-25/h1-11,13-14,16,20H,12,15,17H2/t20-/m0/s1",C1CN(C[C@H]1C2=CC=CC=C2)C(=O)C3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,XJBWKXDKOMIIBL-FQEVSTJZSA-N,"[(3R)-3-phenylpyrrolidin-1-yl]-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylmethanone",455.175,455.175,0,1,0,1,1,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125984387,"[(3S)-3-phenylpyrrolidin-1-yl]-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylmethanone","",455.500,C29H21N5O,71.900,770.000,3.500,35,0,5,2,"InChI=1S/C29H21N5O/c35-29(34-15-12-20(17-34)18-6-2-1-3-7-18)19-10-11-23-24(16-19)33-28-22-9-5-14-31-26(22)25-21(27(28)32-23)8-4-13-30-25/h1-11,13-14,16,20H,12,15,17H2/t20-/m1/s1",C1CN(C[C@@H]1C2=CC=CC=C2)C(=O)C3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,XJBWKXDKOMIIBL-HXUWFJFHSA-N,"[(3S)-3-phenylpyrrolidin-1-yl]-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylmethanone",455.175,455.175,0,1,0,1,1,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125984695,"N-(4-ethoxyphenyl)quinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide","",445.500,C27H19N5O2,89.900,713.000,3.300,34,1,6,4,"InChI=1S/C27H19N5O2/c1-2-34-18-10-8-17(9-11-18)30-27(33)16-7-12-21-22(15-16)32-26-20-6-4-14-29-24(20)23-19(25(26)31-21)5-3-13-28-23/h3-15H,2H2,1H3,(H,30,33)",CCOC1=CC=C(C=C1)NC(=O)C2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,XYPXULSJEZHBHJ-UHFFFAOYSA-N,"N-(4-ethoxyphenyl)quinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide",445.154,445.154,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125984701,"1-Phenyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",432.500,C25H16N6S,108.000,669.000,3.300,32,2,5,2,"InChI=1S/C25H16N6S/c32-25(28-15-6-2-1-3-7-15)29-16-10-11-19-20(14-16)31-24-18-9-5-13-27-22(18)21-17(23(24)30-19)8-4-12-26-21/h1-14H,(H2,28,29,32)",C1=CC=C(C=C1)NC(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,XZRIFISOCLONJU-UHFFFAOYSA-N,"1-phenyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",432.116,432.116,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125984720,"1-(4-Methoxyphenyl)-1-methyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",460.500,C27H20N6O2,93.100,745.000,2.900,35,1,6,3,"InChI=1S/C27H20N6O2/c1-33(17-8-10-18(35-2)11-9-17)27(34)30-16-7-12-21-22(15-16)32-26-20-6-4-14-29-24(20)23-19(25(26)31-21)5-3-13-28-23/h3-15H,1-2H3,(H,30,34)",CN(C1=CC=C(C=C1)OC)C(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,YASKBPMTWBIPGH-UHFFFAOYSA-N,"1-(4-methoxyphenyl)-1-methyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",460.165,460.165,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125984738,"N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylazepane-1-carbothioamide","",438.500,C25H22N6S,98.900,667.000,3.200,32,1,5,1,"InChI=1S/C25H22N6S/c32-25(31-13-3-1-2-4-14-31)28-16-9-10-19-20(15-16)30-24-18-8-6-12-27-22(18)21-17(23(24)29-19)7-5-11-26-21/h5-12,15H,1-4,13-14H2,(H,28,32)",C1CCCN(CC1)C(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,YCJRDMUMGRQKIZ-UHFFFAOYSA-N,"N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylazepane-1-carbothioamide",438.163,438.163,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125984766,"1-(3,4-Dimethylphenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",460.600,C27H20N6S,108.000,734.000,4.100,34,2,5,2,"InChI=1S/C27H20N6S/c1-15-7-8-17(13-16(15)2)30-27(34)31-18-9-10-21-22(14-18)33-26-20-6-4-12-29-24(20)23-19(25(26)32-21)5-3-11-28-23/h3-14H,1-2H3,(H2,30,31,34)",CC1=C(C=C(C=C1)NC(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5)C,YFQYEMSDABHZRV-UHFFFAOYSA-N,"1-(3,4-dimethylphenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",460.147,460.147,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125984821,"1-(4-Methoxyphenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",462.500,C26H18N6OS,117.000,717.000,3.300,34,2,6,3,"InChI=1S/C26H18N6OS/c1-33-17-9-6-15(7-10-17)29-26(34)30-16-8-11-20-21(14-16)32-25-19-5-3-13-28-23(19)22-18(24(25)31-20)4-2-12-27-22/h2-14H,1H3,(H2,29,30,34)",COC1=CC=C(C=C1)NC(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,YRGABCMRSRJWAB-UHFFFAOYSA-N,"1-(4-methoxyphenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",462.126,462.126,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125984827,"1-Benzyl-1-propyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",472.500,C29H24N6O,83.900,743.000,3.700,36,1,5,5,"InChI=1S/C29H24N6O/c1-2-16-35(18-19-8-4-3-5-9-19)29(36)32-20-12-13-23-24(17-20)34-28-22-11-7-15-31-26(22)25-21(27(28)33-23)10-6-14-30-25/h3-15,17H,2,16,18H2,1H3,(H,32,36)",CCCN(CC1=CC=CC=C1)C(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,YSIQRYYRBXQYRW-UHFFFAOYSA-N,"1-benzyl-1-propyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",472.201,472.201,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125985032,"(4-Pyridin-2-ylpiperazin-1-yl)-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylmethanone","",471.500,C28H21N7O,88.000,788.000,2.500,36,0,7,2,"InChI=1S/C28H21N7O/c36-28(35-15-13-34(14-16-35)23-7-1-2-10-29-23)18-8-9-21-22(17-18)33-27-20-6-4-12-31-25(20)24-19(26(27)32-21)5-3-11-30-24/h1-12,17H,13-16H2",C1CN(CCN1C2=CC=CC=N2)C(=O)C3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,ZGYNEOJVXQSTBH-UHFFFAOYSA-N,"(4-pyridin-2-ylpiperazin-1-yl)-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylmethanone",471.181,471.181,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125985035,"1-Prop-2-enyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",396.500,C22H16N6S,108.000,614.000,2.400,29,2,5,3,"InChI=1S/C22H16N6S/c1-2-9-25-22(29)26-13-7-8-16-17(12-13)28-21-15-6-4-11-24-19(15)18-14(20(21)27-16)5-3-10-23-18/h2-8,10-12H,1,9H2,(H2,25,26,29)",C=CCNC(=S)NC1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,ZJVPXFFASRCCOV-UHFFFAOYSA-N,"1-prop-2-enyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",396.116,396.116,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125985042,"1-(3,4-Dimethylphenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",444.500,C27H20N6O,92.700,734.000,3.500,34,2,5,2,"InChI=1S/C27H20N6O/c1-15-7-8-17(13-16(15)2)30-27(34)31-18-9-10-21-22(14-18)33-26-20-6-4-12-29-24(20)23-19(25(26)32-21)5-3-11-28-23/h3-14H,1-2H3,(H2,30,31,34)",CC1=C(C=C(C=C1)NC(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5)C,ZLXBDNYPGRZFQA-UHFFFAOYSA-N,"1-(3,4-dimethylphenyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",444.17,444.17,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125985044,"N-(2-chlorophenyl)quinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide","",435.900,C25H14ClN5O,80.700,693.000,3.600,32,1,5,2,"InChI=1S/C25H14ClN5O/c26-17-7-1-2-8-18(17)31-25(32)14-9-10-19-20(13-14)30-24-16-6-4-12-28-22(16)21-15(23(24)29-19)5-3-11-27-21/h1-13H,(H,31,32)",C1=CC=C(C(=C1)NC(=O)C2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5)Cl,ZMFQTPWPUDALRR-UHFFFAOYSA-N,"N-(2-chlorophenyl)quinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide",435.089,435.089,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125985050,"N-(4-methoxyphenyl)-N-methylquinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide","",445.500,C27H19N5O2,81.100,728.000,3.200,34,0,6,3,"InChI=1S/C27H19N5O2/c1-32(17-8-10-18(34-2)11-9-17)27(33)16-7-12-21-22(15-16)31-26-20-6-4-14-29-24(20)23-19(25(26)30-21)5-3-13-28-23/h3-15H,1-2H3",CN(C1=CC=C(C=C1)OC)C(=O)C2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,ZMXMVENLSOVBFW-UHFFFAOYSA-N,"N-(4-methoxyphenyl)-N-methylquinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide",445.154,445.154,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125985056,"(2S)-2-methyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-yl-2,3-dihydroindole-1-carboxamide","",456.500,C28H20N6O,83.900,793.000,3.400,35,1,5,1,"InChI=1S/C28H20N6O/c1-16-14-17-6-2-3-9-23(17)34(16)28(35)31-18-10-11-21-22(15-18)33-27-20-8-5-13-30-25(20)24-19(26(27)32-21)7-4-12-29-24/h2-13,15-16H,14H2,1H3,(H,31,35)/t16-/m0/s1",C[C@H]1CC2=CC=CC=C2N1C(=O)NC3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,ZQGCXPUKXMFCCR-INIZCTEOSA-N,"(2S)-2-methyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-yl-2,3-dihydroindole-1-carboxamide",456.17,456.17,0,1,0,1,1,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
125985057,"(2R)-2-methyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-yl-2,3-dihydroindole-1-carboxamide","",456.500,C28H20N6O,83.900,793.000,3.400,35,1,5,1,"InChI=1S/C28H20N6O/c1-16-14-17-6-2-3-9-23(17)34(16)28(35)31-18-10-11-21-22(15-18)33-27-20-8-5-13-30-25(20)24-19(26(27)32-21)7-4-12-29-24/h2-13,15-16H,14H2,1H3,(H,31,35)/t16-/m1/s1",C[C@@H]1CC2=CC=CC=C2N1C(=O)NC3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,ZQGCXPUKXMFCCR-MRXNPFEDSA-N,"(2R)-2-methyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-yl-2,3-dihydroindole-1-carboxamide",456.17,456.17,0,1,0,1,1,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126337056,"N-benzyl-N-propylquinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide","",457.500,C29H23N5O,71.900,726.000,4.000,35,0,5,5,"InChI=1S/C29H23N5O/c1-2-16-34(18-19-8-4-3-5-9-19)29(35)20-12-13-23-24(17-20)33-28-22-11-7-15-31-26(22)25-21(27(28)32-23)10-6-14-30-25/h3-15,17H,2,16,18H2,1H3",CCCN(CC1=CC=CC=C1)C(=O)C2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,ATEDFYXXGZFESI-UHFFFAOYSA-N,"N-benzyl-N-propylquinoxalino[3,2-f][1,10]phenanthroline-11-carboxamide",457.19,457.19,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126337084,"(4-Phenylpiperazin-1-yl)-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylmethanone","",470.500,C29H22N6O,75.100,780.000,3.200,36,0,6,2,"InChI=1S/C29H22N6O/c36-29(35-16-14-34(15-17-35)20-6-2-1-3-7-20)19-10-11-23-24(18-19)33-28-22-9-5-13-31-26(22)25-21(27(28)32-23)8-4-12-30-25/h1-13,18H,14-17H2",C1CN(CCN1C2=CC=CC=C2)C(=O)C3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,AXIWJPBGFJHPKN-UHFFFAOYSA-N,"(4-phenylpiperazin-1-yl)-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylmethanone",470.186,470.186,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126337294,"Ethyl 4-(quinoxalino[3,2-f][1,10]phenanthrolin-11-ylcarbamoyl)piperazine-1-carboxylate","",481.500,C26H23N7O3,113.000,806.000,1.400,36,1,7,3,"InChI=1S/C26H23N7O3/c1-2-36-26(35)33-13-11-32(12-14-33)25(34)29-16-7-8-19-20(15-16)31-24-18-6-4-10-28-22(18)21-17(23(24)30-19)5-3-9-27-21/h3-10,15H,2,11-14H2,1H3,(H,29,34)",CCOC(=O)N1CCN(CC1)C(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,CPKFMZKVAJXCRM-UHFFFAOYSA-N,"ethyl 4-(quinoxalino[3,2-f][1,10]phenanthrolin-11-ylcarbamoyl)piperazine-1-carboxylate",481.186,481.186,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126337331,"(3R)-3-phenyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpyrrolidine-1-carboxamide","",470.500,C29H22N6O,83.900,788.000,3.200,36,1,5,2,"InChI=1S/C29H22N6O/c36-29(35-15-12-19(17-35)18-6-2-1-3-7-18)32-20-10-11-23-24(16-20)34-28-22-9-5-14-31-26(22)25-21(27(28)33-23)8-4-13-30-25/h1-11,13-14,16,19H,12,15,17H2,(H,32,36)/t19-/m0/s1",C1CN(C[C@H]1C2=CC=CC=C2)C(=O)NC3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,CVNGUWQZSWHNPD-IBGZPJMESA-N,"(3R)-3-phenyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpyrrolidine-1-carboxamide",470.186,470.186,0,1,0,1,1,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126337334,"(3S)-3-phenyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpyrrolidine-1-carboxamide","",470.500,C29H22N6O,83.900,788.000,3.200,36,1,5,2,"InChI=1S/C29H22N6O/c36-29(35-15-12-19(17-35)18-6-2-1-3-7-18)32-20-10-11-23-24(16-20)34-28-22-9-5-14-31-26(22)25-21(27(28)33-23)8-4-13-30-25/h1-11,13-14,16,19H,12,15,17H2,(H,32,36)/t19-/m1/s1",C1CN(C[C@@H]1C2=CC=CC=C2)C(=O)NC3=CC4=C(C=C3)N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6,CVNGUWQZSWHNPD-LJQANCHMSA-N,"(3S)-3-phenyl-N-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylpyrrolidine-1-carboxamide",470.186,470.186,0,1,0,1,1,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126337361,"1-Quinoxalino[3,2-f][1,10]phenanthrolin-11-yl-3-(2,4,4-trimethylpentan-2-yl)thiourea","",468.600,C27H28N6S,108.000,735.000,4.500,34,2,5,4,"InChI=1S/C27H28N6S/c1-26(2,3)15-27(4,5)33-25(34)30-16-10-11-19-20(14-16)32-24-18-9-7-13-29-22(18)21-17(23(24)31-19)8-6-12-28-21/h6-14H,15H2,1-5H3,(H2,30,33,34)",CC(C)(C)CC(C)(C)NC(=S)NC1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,DHGYXSJLJQEOJG-UHFFFAOYSA-N,"1-quinoxalino[3,2-f][1,10]phenanthrolin-11-yl-3-(2,4,4-trimethylpentan-2-yl)thiourea",468.21,468.21,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126338131,"1-Cyclohexa-1,5-dien-1-yl-1-(2-hydroxyethyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea","",478.600,C27H22N6OS,119.000,834.000,2.800,35,2,6,4,"InChI=1S/C27H22N6OS/c34-15-14-33(18-6-2-1-3-7-18)27(35)30-17-10-11-21-22(16-17)32-26-20-9-5-13-29-24(20)23-19(25(26)31-21)8-4-12-28-23/h2,4-13,16,34H,1,3,14-15H2,(H,30,35)",C1CC=C(C=C1)N(CCO)C(=S)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,GBKZONREKUVHIH-UHFFFAOYSA-N,"1-cyclohexa-1,5-dien-1-yl-1-(2-hydroxyethyl)-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylthiourea",478.158,478.158,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
126338137,"1-Phenyl-1-prop-2-enyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea","",456.500,C28H20N6O,83.900,756.000,3.600,35,1,5,4,"InChI=1S/C28H20N6O/c1-2-16-34(19-8-4-3-5-9-19)28(35)31-18-12-13-22-23(17-18)33-27-21-11-7-15-30-25(21)24-20(26(27)32-22)10-6-14-29-24/h2-15,17H,1,16H2,(H,31,35)",C=CCN(C1=CC=CC=C1)C(=O)NC2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,GEMBCDGQKZIETE-UHFFFAOYSA-N,"1-phenyl-1-prop-2-enyl-3-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylurea",456.17,456.17,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20170410,ZINC,Chemical Vendors|Legacy Depositors,""
